dt      ,x        ,y        ,position ,velocity,acceleration,jerk        ,heading
0.020000,5.750266 ,8.750000 ,0.000057 ,0.005686,0.284298    ,14.214914   ,0.000212
0.020000,5.750251 ,8.750000 ,0.000071 ,0.000721,-0.248239   ,-26.626883  ,0.000201
0.020000,5.750219 ,8.750000 ,0.000104 ,0.001622,0.045053    ,14.664595   ,0.000175
0.020000,5.750161 ,8.750000 ,0.000161 ,0.002883,0.063015    ,0.898099    ,0.000129
0.020000,5.750071 ,8.750000 ,0.000251 ,0.004500,0.080886    ,0.893572    ,0.000057
0.020000,5.750866 ,8.750000 ,0.001046 ,0.039739,1.761939    ,84.052655   ,6.283139
0.020000,5.753476 ,8.750000 ,0.003656 ,0.130512,4.538624    ,138.834256  ,6.282998
0.020000,5.756833 ,8.749999 ,0.007013 ,0.167826,1.865723    ,-133.645066 ,6.282817
0.020000,5.760936 ,8.749997 ,0.011116 ,0.205160,1.866678    ,0.047740    ,6.282597
0.020000,5.765786 ,8.749993 ,0.015966 ,0.242516,1.867845    ,0.058354    ,6.282338
0.020000,5.771384 ,8.749988 ,0.021564 ,0.279901,1.869224    ,0.068940    ,6.282040
0.020000,5.777730 ,8.749979 ,0.027911 ,0.317317,1.870816    ,0.079621    ,6.281704
0.020000,5.784826 ,8.749968 ,0.035006 ,0.354770,1.872619    ,0.090148    ,6.281331
0.020000,5.792671 ,8.749951 ,0.042851 ,0.392262,1.874636    ,0.100858    ,6.280920
0.020000,5.801267 ,8.749930 ,0.051447 ,0.429800,1.876865    ,0.111451    ,6.280474
0.020000,5.810615 ,8.749902 ,0.060795 ,0.467386,1.879306    ,0.122044    ,6.279991
0.020000,5.820715 ,8.749868 ,0.070896 ,0.505025,1.881960    ,0.132723    ,6.279475
0.020000,5.831569 ,8.749824 ,0.081750 ,0.542721,1.884827    ,0.143333    ,6.278924
0.020000,5.843179 ,8.749771 ,0.093360 ,0.580480,1.887907    ,0.153994    ,6.278341
0.020000,5.855545 ,8.749708 ,0.105726 ,0.618304,1.891199    ,0.164587    ,6.277726
0.020000,5.868669 ,8.749632 ,0.118850 ,0.656198,1.894704    ,0.175275    ,6.277081
0.020000,5.882552 ,8.749542 ,0.132733 ,0.694166,1.898422    ,0.185874    ,6.276406
0.020000,5.897195 ,8.749438 ,0.147377 ,0.732213,1.902352    ,0.196509    ,6.275704
